,Company Name,Last Price,% Chg,52 wkHigh,52 wkLow,Market Cap(Rs. cr)
27,Magnum Ventures ,7.82,4.97,7.82,3.65,29.4
28,Pudumjee Ind ,13.98,-0.07,17.85,4.18,25.16
29,Balkrishna,18.5,2.78,27.55,11.47,19.87
30,Rama Paper Mill ,14.7,-2.65,17.8,6.06,14.21
31,Dwekam Industri ,28.4,2.71,30.8,5.9,14.2
32,Cella Space Ltd ,6.49,0.93,7.68,3.43,12.43
33,Superb Papers ,12.8,1.99,15.0,9.0,6.96
34,Agio Paper ,2.62,4.8,3.02,0.65,4.22
35,Shree Rajesh Pa ,2.8,0.0,4.59,1.33,3.49
36,Gratex Ind ,10.57,4.86,18.0,8.1,3.21
0,No Data Available,No Data Available,No Data Available,No Data Available,No Data Available,No Data Available
0,UPL ,804.25,0.04,864.75,399.0,61448.36
1,PI Industries ,2873.2,0.56,2927.6,1500.0,43591.65
2,Bayer CropScien ,5620.95,1.28,6550.0,4928.25,25261.73
3,SUMITOMO ,389.8,-0.61,403.05,258.0,19456.7
4,BASF ,2586.1,-0.43,2863.25,1054.9,11194.1
5,Fine Organics ,2901.5,-1.21,3565.25,1852.1,8895.99
6,Rallis India ,331.85,-0.84,362.0,232.4,6453.45
7,Bharat Rasayan ,12640.25,0.16,14004.9,6720.0,5370.51
8,Dhanuka Agritec ,953.05,-0.72,1020.0,668.95,4439.15
9,Sharda Crop ,348.0,-0.5,387.05,206.65,3139.67
10,Heranba ,693.65,-0.86,944.95,602.85,2775.53
11,Astec Life ,1325.9,-1.98,1528.0,647.05,2597.11
12,Punjab Chemical ,1332.05,-0.46,1450.0,421.7,1633.38
13,Insecticides ,742.5,3.75,807.4,399.0,1534.58
14,Nacl Industries ,76.35,-0.2,89.15,33.3,1510.19
15,Excel ,1063.95,-0.43,1210.0,680.0,1337.46
16,Shivalik Rasa ,775.9,0.18,853.95,280.15,1069.13
17,Bhagiradh Chem ,640.9,-1.94,734.9,240.0,532.57
18,Jubilant Ind ,315.0,-2.66,367.5,96.6,473.48
19,Kilpest (I) ,446.0,3.91,517.0,167.0,334.86
20,Aimco Pesticide ,141.3,-0.63,147.9,48.0,135.4
21,Super Crop Safe ,9.65,-1.33,13.69,6.51,38.81
22,Modipon ,27.25,4.81,42.0,17.15,31.55
0,Sun Pharma ,667.0,0.28,721.9,452.6,160035.64
1,Divis Labs ,4208.4,-0.38,4426.85,2094.6,111719.8
2,Dr Reddys Labs ,5251.5,-0.91,5514.65,3815.8,87355.72
3,Cipla ,949.4,-0.88,982.05,618.85,76578.3
4,Cadila Health ,617.0,-1.18,673.7,347.05,63164.92
5,Aurobindo Pharm ,938.3,-0.68,1063.75,703.65,54978.62
6,Lupin ,1142.85,-1.0,1267.5,828.65,51874.28
7,Gland ,3152.0,-1.1,3512.2,1500.0,51662.77
8,Torrent Pharma ,2888.0,-0.63,3040.0,2232.0,48871.52
9,Alkem Lab ,3103.1,-0.17,3257.75,2223.55,37102.22
10,Abbott India ,16361.25,-0.33,17350.0,13970.1,34766.51
11,Laurus Labs ,625.0,1.6,641.95,100.8,33537.65
12,GlaxoSmithKline ,1523.7,-0.09,1805.0,1372.9,25812.4
13,Pfizer ,5545.05,-0.74,5875.0,3958.8,25367.35
14,Ipca Labs ,1979.95,-0.98,2455.55,1600.0,25116.08
15,Natco Pharma ,1071.3,-0.14,1188.95,615.9,19533.85
16,Alembic Pharma ,982.1,0.1,1150.0,793.5,19304.46
17,Glenmark ,633.3,-0.85,658.0,405.1,17869.71
18,Sanofi India ,7717.25,-0.22,8999.0,7427.75,17773.31
19,Ajanta Pharma ,1951.3,0.55,2047.85,1330.0,16884.94
20,JB Chemicals ,1551.85,0.39,1616.0,658.1,11993.02
21,Suven Pharma ,469.0,-2.06,565.0,220.0,11939.1
22,Jubilant Pharmo ,742.25,0.05,1046.75,635.05,11822.64
23,Procter&Gamble ,5799.95,0.04,7499.95,3955.0,9627.56
24,Eris Life ,694.5,-0.66,735.0,400.0,9429.97
25,AstraZeneca ,3656.7,-0.23,4970.0,3000.0,9141.75
26,Granules India ,311.75,-0.95,438.0,194.35,7721.26
27,Strides Pharma,763.9,-0.46,1000.0,404.5,6851.68
28,Aarti Drugs ,709.65,-0.22,1025.0,105.56,6613.94
29,Sequent Scienti ,262.4,-1.56,311.95,88.65,6517.25
30,Wockhardt ,561.95,0.08,804.5,237.9,6225.35
31,SOLARA ACTIVE P ,1718.75,-0.1,1859.3,595.15,6175.43
32,FDC ,350.6,-1.27,404.9,236.05,5918.48
33,Hikal ,474.9,0.86,520.5,119.0,5855.55
34,Caplin Labs ,662.25,-0.42,694.4,307.0,5009.44
35,Orchid Pharma ,1187.85,-10.0,2680.0,18.0,4848.38
36,Advanced Enzyme ,411.2,-0.28,503.0,135.3,4596.32
37,Shilpa ,554.5,-0.03,692.45,317.05,4520.67
38,Valiant Organic ,1494.2,-0.6,3851.0,747.5,4057.27
39,Indoco Remedies ,402.55,0.2,433.7,196.25,3709.51
40,IOL Chemicals ,622.1,-0.82,898.4,423.0,3652.07
41,Marksans Pharma ,86.95,-0.51,97.5,31.65,3558.98
42,Alembic ,128.45,-0.04,143.3,25.0,3298.36
43,Dishman Carboge ,196.1,-0.58,229.85,102.55,3074.52
44,Morepen Lab ,63.8,-1.47,72.4,19.3,2869.89
45,Neuland Lab ,1999.95,-0.52,2840.0,480.4,2565.91
46,Panacea Biotec ,374.1,-0.36,453.7,171.0,2291.39
47,Hester Bio ,2631.15,2.51,3180.0,1170.6,2238.28
48,Unichem Labs ,315.8,-0.94,374.9,153.3,2223.41
49,Novartis India ,888.4,-1.37,997.0,538.05,2193.53
50,Amrutanjan Heal ,680.85,0.08,804.45,321.0,1990.17
51,Gufic Bio ,172.6,-0.26,215.45,58.45,1673.26
52,SMS Pharma ,175.25,0.06,187.5,57.6,1483.53
53,NGL Fine Chem ,2069.0,0.33,2330.9,325.0,1278.23
54,Suven Life Sci ,90.85,-0.16,115.8,36.15,1156.36
55,Bliss GVS ,109.55,-0.45,224.0,91.5,1132.28
56,Take Solutions ,73.8,6.65,74.65,38.35,1091.75
57,Bajaj Healthcar ,709.55,0.64,794.0,250.0,979.12
58,Fermenta Bio ,321.5,-0.68,442.0,240.0,946.21
59,Nectar Life ,41.15,-2.72,46.35,16.2,922.83
60,TTK Healthcare ,635.45,0.28,735.0,401.0,897.91
61,Kopran ,197.15,0.18,234.1,32.3,852.69
62,RPG Life ,459.0,-0.21,509.35,261.0,759.14
63,Anuh Pharma ,139.9,-0.29,218.7,79.05,701.07
64,Medicamen Bio ,543.95,-2.07,665.0,265.0,664.52
65,Ind-Swift Labs ,110.5,-1.69,125.4,31.6,652.91
66,Themis Medicare ,707.65,0.78,835.2,271.7,650.61
67,Syncom Formula ,8.1,-1.94,9.48,1.35,639.86
68,Lincoln Pharma ,309.85,-0.85,338.85,157.0,619.7
69,Guj Themis ,315.0,0.7,333.0,165.0,457.65
70,Venus Remedies ,337.2,1.87,352.55,54.1,450.73
71,JagsonpalPharma ,149.4,-1.39,171.0,31.5,391.4
72,Shree Ganesh Re ,374.8,-1.39,461.4,76.43,375.04
73,Lasa Supergener ,84.1,-1.41,100.15,40.35,342.06
74,Bharat Immuno ,78.55,-3.08,94.5,12.3,339.18
75,Bafna Pharma ,140.75,0.14,195.95,10.24,332.96
76,Wanbury ,97.5,1.46,115.0,22.05,318.15
77,Ambalal Sarabha ,38.0,-3.31,65.0,14.9,291.21
78,Everest Organic ,341.5,-0.63,469.95,127.55,273.2
79,Albert David ,474.6,-0.88,568.35,255.0,270.86
80,ZIM Laboratorie ,158.55,9.99,158.55,64.65,257.52
81,Krebs Biochem ,118.95,-0.46,147.9,68.75,256.46
82,Kilitch Drugs ,164.15,4.99,187.0,78.25,255.45
83,Zenotech Labs ,39.0,-2.62,48.0,21.5,238.02
84,Vivimed Labs ,27.6,-1.25,41.5,10.06,228.84
85,SMS Lifescience ,747.0,-0.21,885.8,280.05,225.84
86,Tyche Ind ,220.0,-1.43,349.9,120.0,225.5
87,Mangalam Drugs ,141.85,1.79,175.3,60.5,224.52
88,Brooks Labs ,90.25,0.56,113.9,28.0,222.94
89,Jenburkt Pharma ,483.3,-0.27,570.0,350.0,221.8
90,Kimia Bio ,46.0,-5.15,64.45,22.15,217.64
91,Bharat Parenter ,364.1,-1.19,514.0,218.1,208.62
92,Coral Labs ,496.7,1.57,582.3,187.85,177.45
93,Lyka Labs ,60.2,4.88,76.8,16.1,172.71
94,Fredun Pharmace ,423.25,0.95,597.0,165.15,168.86
95,Bal Pharma ,98.0,-0.25,137.95,37.65,145.26
96,Kwality Pharmac ,138.4,4.97,138.4,35.0,143.61
97,Praveg ,77.6,1.64,96.0,25.4,143.44
98,Alpa Labs ,54.9,-1.79,73.15,17.5,115.51
99,Gennex Labs ,9.05,-6.8,10.15,3.41,114.49
100,Biofil Chem ,68.0,-0.44,352.45,12.31,110.66
101,Vikram Thermo ,175.9,0.37,223.0,81.05,110.32
102,Source Natural ,166.15,-0.72,224.9,51.35,106.95
103,Makers Labs ,198.95,1.25,344.8,47.55,97.82
104,Natural Capsule ,148.0,-0.8,169.0,42.2,92.24
105,Auro Labs ,130.45,-5.2,143.0,35.15,81.3
106,Aarey Drugs ,33.15,1.38,42.0,11.5,77.52
107,Samrat Pharma ,244.1,1.84,285.0,70.15,75.42
108,Denis Chem Lab ,51.7,-3.18,74.0,31.15,71.74
109,Fervent Synergi ,21.5,1.42,26.6,7.22,64.5
110,BDH Industries ,106.8,0.28,114.0,60.15,61.49
111,Kerala Ayur ,56.95,-0.61,82.7,44.0,60.11
112,Medi-Caps ,47.95,0.31,51.95,9.76,59.79
113,Cian Healthcare ,25.5,-1.92,29.0,10.25,59.57
114,Zenith Health ,9.5,-5.0,15.38,1.47,51.05
115,Panchsheel Org ,98.0,0.36,110.0,49.0,49.15
116,Deccan Health C ,30.65,3.2,52.8,22.45,48.16
117,Godavari Drugs ,60.85,0.41,71.0,28.2,45.82
118,Vista Pharma ,11.45,-1.72,17.57,7.11,42.13
119,DECIPHER LABS ,40.55,1.25,50.4,18.25,40.96
120,Lactose India ,34.5,0.58,41.75,16.2,39.46
121,Vasundhara Ras ,117.0,0.95,138.4,36.0,37.18
122,Sandu Pharma ,48.0,1.69,55.1,16.3,33.99
123,Sunil Health ,31.4,-4.7,43.75,18.25,32.2
124,Ortin Labs ,36.8,-3.92,52.25,13.0,29.92
125,Concord Drugs ,32.75,-0.61,44.95,12.65,28.64
126,Parnax Lab ,25.0,-3.85,39.05,14.7,21.26
127,Pharmasia ,30.05,-4.6,42.7,17.4,20.52
128,Pharmaids Pharm ,18.15,-1.89,30.4,2.73,18.71
129,Syncom Health ,4.33,4.84,5.79,1.09,17.32
130,Syschem India ,7.88,-1.5,10.0,5.44,16.97
131,Link Pharmachem ,34.2,0.29,47.8,12.56,15.19
132,Kobo Biotech ,5.62,1.26,10.41,1.85,13.39
133,Sanjivani Paren ,13.59,4.94,13.59,6.91,11.55
134,Relish Pharma ,59.65,1.97,108.05,24.65,9.34
135,Colinz Labs ,19.7,4.95,19.7,4.8,9.0
136,Trimurthi ,8.68,-1.92,10.83,2.07,7.03
137,Brawn Pharma ,20.0,1.27,43.75,19.05,6.0
138,Unjha Formula ,12.39,-4.98,13.46,5.31,5.55
139,Beryl Drugs ,8.44,1.93,11.13,4.75,4.28
140,Chemo-Pharma ,27.5,0.0,35.7,6.9,4.13
141,Welcure Drugs ,2.7,1.89,2.7,0.63,3.65
0,Scanpoint Geo ,15.65,1.95,23.2,12.66,77.34
1,Jindal Photo ,66.05,-2.37,90.2,10.55,67.76
2,Choksi Imaging ,29.6,1.72,32.9,9.36,11.54
3,Photoquip India ,13.2,-4.97,13.99,6.25,6.34
0,Apollo Pipes ,994.95,3.44,1206.0,286.5,1304.32
1,PPL ,188.05,1.02,190.0,52.1,449.78
2,Sintex Plastics ,6.46,-5.0,7.32,1.77,410.95
3,Nahar Poly Film ,154.0,-0.26,170.0,55.65,378.66
4,Mitsu Chem Plas ,213.95,1.21,269.4,67.5,258.29
5,Machino Plastic ,132.5,-3.14,164.0,53.5,81.31
6,Polyspin Export ,81.05,-0.31,87.35,26.6,81.05
7,Dhabriya Poly ,68.0,1.49,77.0,24.5,73.6
8,Shish Industrie ,70.2,4.46,93.1,19.55,70.97
9,Guj Petrosynth ,72.95,4.96,72.95,5.43,43.55
10,Guj Craft Ind ,57.0,1.24,61.9,23.5,27.86
11,Amco India ,43.75,-4.89,53.4,15.6,17.98
12,Captain Pipes ,29.0,0.17,37.45,18.0,12.06
0,Kama Holdings ,7950.05,-0.82,8439.95,4402.0,5129.86
1,GRWRHITECH ,880.0,-2.14,945.0,173.05,2044.45
2,Shaily Engg ,1580.0,-0.67,1750.0,356.65,1314.31
3,Kingfa Science ,1025.0,-1.36,1190.1,348.6,1241.32
4,Wim Plast ,580.0,-1.99,723.0,305.1,696.19
5,Kkalpana Ind ,39.4,0.0,43.0,16.85,370.65
6,Arrow Greentech ,154.0,1.92,179.85,30.35,216.95
7,Caprihans ,165.0,-2.86,180.0,44.75,216.71
8,Captain Poly ,38.3,0.13,54.8,25.0,192.95
9,Commercial Syn,131.65,1.11,141.1,46.25,155.58
10,Premier Polyfil ,55.45,-6.49,59.3,19.1,116.16
11,Tokyo Plast ,98.0,-0.36,112.0,48.0,93.11
12,Bright Brothers ,139.8,-4.67,168.0,47.05,79.41
13,Tainwala Chem ,75.65,-1.05,93.45,42.75,70.84
14,Vinyoflex ,30.25,4.85,37.65,18.0,13.06
15,Royal Cushion ,8.6,0.0,10.99,2.66,10.38
16,Kuwer Ind ,6.29,-2.78,7.24,3.06,5.71
0,Supreme Ind ,2103.2,-1.39,2338.45,1091.0,26716.29
1,Nilkamal ,2189.55,-0.71,2600.0,1082.35,3267.36
2,Time Techno ,85.55,0.71,92.25,35.25,1934.69
3,Acrysil India ,582.7,0.2,609.4,67.65,1555.51
4,Mold-Tek Pack ,482.95,0.12,571.0,194.15,1358.33
5,Pil Italica ,9.45,-2.07,19.3,5.4,222.08
6,Prima Plastics ,116.0,0.69,138.9,38.0,127.61
7,OK Play ,19.95,1.27,32.45,14.55,38.32
8,National Plasti ,38.35,6.53,38.35,16.5,35.01
9,National Tech ,52.9,-1.49,54.5,25.2,31.02
10,MPL Plastics ,6.6,-1.64,8.6,2.89,8.25
0,Hitech Corp ,238.45,-1.14,263.55,65.0,409.55
1,TPL Plastech ,238.05,-0.75,296.75,97.05,185.69
2,Innovative Tech ,19.5,-1.76,24.15,8.5,43.81
3,Pearl Polymers ,17.1,-1.44,23.0,13.87,28.79
4,Swadeshi Ind ,1.13,4.63,1.14,0.28,1.22
0,Hind Adhesives ,192.5,-1.74,239.8,67.2,98.49
0,Sintex Ind ,4.74,-1.86,5.83,1.57,284.03
1,Xpro India ,180.55,-0.14,192.7,19.0,213.29
0,Astral Ltd ,1971.8,-0.38,2030.0,602.48,39614.99
1,Finolex Ind ,171.85,-1.01,178.75,87.8,10662.9
2,Prince Pipes ,693.8,1.64,794.85,102.15,7633.59
3,Jain Irrigation ,25.6,0.39,29.55,9.53,1270.7
4,Kriti Ind ,111.0,0.41,113.8,17.1,550.6
5,Dutron Polymers ,250.05,-0.42,251.4,95.1,150.03
6,Texmo Pipes ,46.8,-1.06,65.85,10.6,136.63
7,Kisan Mouldings ,22.85,3.16,22.85,7.53,77.38
8,JISL ,16.75,-1.76,20.89,9.09,32.32
9,Tijaria Polypip ,9.89,-4.44,10.47,4.96,28.31
10,Kunststoffe Ind ,33.6,-2.61,34.5,4.52,23.15
11,Arcee Ind ,10.14,-4.97,13.74,2.41,5.21
12,Ashish Polyplas ,13.74,1.85,14.7,3.33,4.67
0,Gujarat Pipavav ,111.55,-0.22,124.15,72.6,5392.77
1,Dredging Corp ,414.6,-0.59,475.0,228.2,1160.88
0,Adani Trans ,1255.0,-4.47,1647.7,177.0,138026.17
1,Power Grid Corp ,229.75,-1.06,251.5,154.65,120195.77
2,NTPC ,116.0,-1.07,121.0,78.1,112481.33
3,Adani Power ,120.5,-4.97,167.05,33.1,46476.11
4,Tata Power ,119.45,-1.12,132.5,42.8,38168.33
5,NHPC ,26.5,-0.75,27.65,19.65,26619.34
6,JSW Energy ,158.75,-1.58,168.25,43.0,26087.16
7,Torrent Power ,446.45,-2.47,508.85,293.05,21457.14
8,SJVN ,28.65,0.35,30.8,20.4,11258.86
9,IEX ,373.05,0.36,413.65,170.6,11174.96
10,CESC ,768.6,0.47,819.15,539.0,10188.33
11,IndiGrid InvIT,131.74,-0.02,144.0,95.13,9224.17
12,NLC India ,61.2,-0.81,73.9,44.2,8486.22
13,Rattanindia Ent ,36.2,3.72,36.2,2.99,5003.82
14,Reliance Power ,16.04,-4.98,18.36,2.42,4499.42
15,Jaiprakash Pow ,5.89,-4.85,6.52,1.63,4036.69
16,Sterling & Wils ,245.4,-0.73,343.5,180.8,3935.23
17,Rattan Power ,6.73,1.36,6.73,1.85,3614.08
18,PTC India ,104.75,-0.52,110.75,44.7,3100.69
19,Reliance Infra ,87.7,-4.98,109.0,17.8,2306.42
20,BF Utilities ,523.4,1.49,524.8,160.0,1971.52
21,Nava Bharat Ven ,103.75,-3.49,126.0,45.7,1490.34
22,Guj Ind Power ,82.25,0.3,94.5,65.0,1244.04
23,Urja Global ,7.7,-2.53,9.48,2.15,429.05
24,Ravindra Tradin ,33.85,-1.88,43.05,21.25,404.95
25,Orient Green ,2.92,-3.63,3.69,1.67,219.21
26,Indowind Energy ,7.63,-4.98,8.03,2.44,68.47
27,Energy Dev ,13.03,5.0,16.8,4.5,61.89
28,Muzali Arts ,6.6,-1.64,8.82,3.73,32.14
29,S E Power ,7.34,-1.87,7.98,1.88,29.81
30,Gita Renewable,72.05,1.98,72.05,5.49,29.63
31,Urja Global-RI ,3.39,3.99,5.0,1.62,16.95
32,Suryachakra Pow ,1.08,1.89,1.08,0.28,16.16
33,Veer Energy ,13.4,3.24,14.4,6.0,15.42
0,Indiamart Inter ,7092.85,-0.67,9951.95,2036.35,21551.39
1,Navneet ,96.05,-0.52,98.25,72.3,2198.3
2,DB Corp ,109.05,0.18,124.6,65.0,1907.96
3,JagranPrakashan ,68.3,3.17,68.3,29.55,1899.98
4,MPS ,566.1,1.13,677.0,267.0,1021.83
5,Hindustan Media ,89.2,-0.11,107.0,44.8,657.15
6,HT Media ,27.05,0.37,30.65,11.65,629.58
7,Sandesh ,810.0,1.16,858.5,450.65,613.12
8,Repro India ,377.0,-0.01,463.2,325.05,455.75
9,S Chand and Co ,119.2,-2.65,134.0,42.35,416.91
10,Sambhaav Media ,4.12,-4.85,4.68,1.54,78.74
11,Diligent Media,4.45,2.3,4.45,0.33,52.38
12,Next Mediaworks ,5.96,-4.79,8.29,3.38,39.87
13,Infomedia Press ,4.33,-4.84,5.17,2.62,21.73
14,Cyber Media ,10.69,3.79,20.35,2.5,16.75
0,Kokuyo Camlin ,67.4,3.37,75.35,50.0,676.05
1,Linc PenandPlas ,199.5,0.43,240.0,137.05,296.7
2,Gala Global Prd ,33.45,-3.46,64.2,25.0,182.6
0,No Data Available,No Data Available,No Data Available,No Data Available,No Data Available,No Data Available
0,Texmaco Rail ,36.55,-0.14,38.7,22.65,915.0
1,Titagarh Wagons ,65.5,2.18,67.7,33.35,781.99
0,CRISIL ,2809.95,-2.53,2955.0,1455.9,20441.11
1,ICRA ,3256.1,-1.63,3985.0,2430.0,3142.54
2,CARE Ratings ,721.0,-0.24,759.0,296.05,2124.15
0,Krishna Venture ,11.95,0.0,17.5,8.8,12.91
0,S V Global Mill ,50.1,-3.93,59.75,26.6,90.6
0,IOC ,111.75,-0.97,117.85,71.35,105203.23
1,BPCL ,467.95,-0.37,493.7,324.9,101510.18
2,HPCL ,297.2,-1.02,312.0,163.3,42159.26
3,MRPL ,52.95,2.12,56.6,25.0,9280.01
4,Chennai Petro ,146.4,-0.14,148.9,63.75,2180.06
0,Orient Refract ,340.15,-2.74,354.9,158.0,4086.53
1,Vesuvius India ,1065.0,-0.58,1187.05,847.45,2161.53
2,IFGL Refractory ,389.2,3.15,432.0,104.5,1402.65
3,Morganite India ,821.55,0.15,1164.0,730.0,460.07
4,Orient Abrasive ,33.85,2.11,38.4,15.5,404.98
0,General Insuran ,198.6,-0.08,243.7,116.0,34842.38
0,Adani Green Ene ,1131.5,-2.27,1394.0,198.85,176968.22
0,Avenue Supermar ,3322.0,0.28,3408.0,1900.0,215190.75
1,Trent ,853.35,-0.62,945.0,540.0,30335.52
2,Aditya Birla F ,206.55,-2.66,223.55,111.8,18440.41
3,V-Mart Retail ,2936.0,3.04,3129.4,1677.95,5787.18
4,Future Retail ,67.3,0.07,168.0,40.6,3649.57
5,Shoppers Stop ,228.8,0.13,269.6,139.63,2502.13
6,AFL ,139.0,0.51,188.8,114.29,1577.49
7,AB F&R-PP ,174.05,-2.05,186.45,62.0,1558.04
8,Spencer Retail ,80.35,-0.12,106.21,65.75,724.27
9,Future Ent DVR ,14.98,-0.53,23.7,9.46,680.42
10,Future Ent ,11.73,-1.51,22.25,7.61,533.63
11,V2 Retail ,130.15,-0.15,154.8,43.6,443.88
12,Future Market ,19.8,-1.25,32.55,11.95,113.94
13,Mandhana Retail ,18.34,-4.97,25.0,7.75,40.5
0,Cochin Shipyard ,408.0,-0.17,433.75,294.0,5366.85
1,Mazagon Dock ,253.4,-0.88,295.6,145.0,5110.82
2,Garden Reach Sh ,214.5,2.63,243.2,166.05,2457.14
3,VMS Industries ,11.41,-1.04,13.3,5.7,18.8
4,Laxmipati Eng. ,25.0,0.0,61.25,25.0,14.38
0,GE Shipping ,395.75,-1.44,477.0,207.0,5816.2
1,Shipping Corp ,111.0,-0.76,134.6,49.8,5170.37
2,Seamec ,488.0,2.91,548.0,338.25,1240.74
3,Reliance Naval,6.57,-4.92,7.02,1.67,484.6
4,Essar Shipping ,11.72,0.26,13.31,6.5,242.58
5,Mercator ,2.21,4.25,2.21,0.73,66.84
6,Hariyana Ship ,96.7,-2.72,103.85,25.0,59.63
7,Global Offshore ,10.72,-4.96,11.31,4.19,26.51
8,Chowgule Steam ,7.25,-2.16,8.88,3.06,26.32
0,Tata Elxsi ,3683.05,0.58,4089.7,864.3,22936.72
1,Tanla Platforms ,851.85,2.63,1030.0,65.65,11588.26
2,Nazara ,1506.65,0.02,2026.9,1101.0,4588.18
3,Newgen Software ,523.5,-0.32,549.0,145.0,3662.18
4,Subex ,59.25,-1.82,67.4,7.37,3329.87
5,Ramco System ,627.55,-1.2,784.15,103.35,1927.55
6,Accelya Kale ,1184.9,-0.61,1260.25,800.5,1768.61
7,Nucleus Softwar ,591.25,0.75,754.4,245.6,1717.03
8,Cigniti Tech ,561.2,1.36,594.0,250.0,1572.48
9,OnMobile Global ,112.35,0.04,134.45,27.3,1177.48
10,Brightcom Group ,18.72,4.99,18.72,4.71,950.32
11,Moschip Tech ,33.3,-4.99,41.6,10.41,526.37
12,Saksoft ,477.9,-1.09,539.45,177.35,501.32
13,63 Moons Tech ,94.0,-1.21,112.4,65.4,433.14
14,aurionPro Sol ,146.8,1.28,195.0,45.05,334.71
15,ABM Knowledg ,123.1,0.82,145.45,43.2,246.23
16,Virinchi,62.7,-0.08,69.3,27.2,244.34
17,Mindteck ,67.65,-0.66,79.65,21.7,173.45
18,Intense Tech ,73.15,-0.14,84.4,23.5,164.27
19,Ceinsys Tech ,135.95,-2.54,184.15,77.15,151.14
20,GSS Infotech ,68.4,-2.49,76.3,20.9,115.85
21,Compucom Soft ,14.39,-0.69,16.44,6.84,113.86
22,Eco Recycling ,57.5,-4.09,71.75,34.3,110.96
23,DRC Systems ,272.0,-3.55,355.4,10.0,105.14
24,RS Software ,37.7,-1.05,45.4,15.1,96.92
25,Odyssey Tech ,57.0,-1.21,70.75,17.25,89.75
26,Globalspace Tec ,68.65,1.93,135.85,51.05,78.65
27,Trejhara ,57.35,-0.26,64.75,7.67,67.77
28,ORCHASP ,4.52,-4.84,4.81,0.74,44.73
29,Lee and Nee ,5.3,0.95,5.3,1.04,29.56
30,Ram Informatics ,42.35,-3.42,46.5,12.52,28.43
31,California Soft ,14.21,-4.95,21.31,6.25,21.96
32,Prithvi Exc ,21.0,-6.04,28.5,16.3,17.32
33,Parle Indus ,9.74,-0.92,19.0,8.42,13.64
34,Ace Soft Export ,17.45,-3.59,19.0,11.25,8.17
35,Advent Computer ,4.28,1.9,4.28,0.89,6.97
36,SIT ,1.78,4.71,1.78,0.37,6.16
37,Svam Software ,3.12,-1.27,3.75,0.37,5.27
38,Melstar Info ,2.81,0.0,4.06,1.64,4.01
39,Twinstar Ind ,1.77,4.73,1.77,0.57,3.98
40,Hit Kit Global ,0.66,-1.49,0.76,0.2,2.44
0,Aarti Ind ,858.3,-0.75,943.83,425.48,29909.09
1,Atul ,8940.0,1.71,9131.65,4183.45,26450.82
2,Vinati Organics ,1869.95,0.24,1943.95,946.8,19219.73
3,Alkyl Amines ,3536.2,-0.33,3987.25,341.36,18056.42
4,Navin Fluorine ,3381.0,-0.58,3659.0,1554.0,16738.62
5,Gujarat Fluoro ,1100.65,-0.91,1240.0,335.6,12090.64
6,Balaji Amines ,2559.8,-0.58,2959.95,389.2,8294.01
7,Anupam Rasayan ,734.75,-0.98,849.7,472.25,7341.8
8,Supreme Petro ,732.0,0.58,820.0,163.55,6882.31
9,Rossari ,1220.85,-0.48,1347.6,425.0,6707.53
10,Laxmi Organic ,220.55,-0.85,244.7,143.0,5815.08
11,Privi Special ,1098.45,-1.74,1189.0,505.0,4290.84
12,Guj Heavy Chem ,275.35,-0.45,296.5,131.0,2616.19
13,Paushak Ltd ,7000.0,-0.15,9479.0,2200.0,2157.48
14,Camlin Fine ,167.8,-0.77,195.1,46.05,2140.98
15,Fairchem Org. ,1537.3,-0.45,1768.95,511.0,2001.7
16,Neogen ,830.0,0.81,1027.0,467.7,1936.77
17,IG Petro ,624.0,-0.2,642.0,136.25,1921.6
18,Chemcon Special ,462.45,-0.36,743.8,340.0,1693.99
19,Apcotex Ind ,305.35,-1.93,384.75,96.0,1583.09
20,Manali Petro ,80.15,-0.62,90.0,18.0,1378.57
21,Clariant Chem ,555.6,2.87,608.0,288.0,1282.42
22,Black Rose Ind ,199.15,-0.5,228.8,117.65,1015.67
23,Fineotex Chem ,90.8,3.01,95.9,26.0,1005.6
24,Ultramarine ,330.05,-0.32,448.0,172.0,963.75
25,Foseco India ,1440.0,3.54,1497.0,1002.0,919.65
26,Dharamsi Morarj ,344.1,-2.58,434.35,77.55,858.18
27,GFL ,70.45,0.43,118.8,64.0,773.89
28,Plastiblends ,250.0,-0.02,290.0,155.05,649.73
29,Jayant Agro-Org ,211.35,-0.28,234.0,84.1,634.05
30,Kanoria Chem ,142.75,-2.56,160.3,32.8,623.72
31,Indo Amines ,157.0,-4.15,179.25,45.0,554.98
32,Yasho Industrie ,432.0,2.43,528.7,115.0,470.85
33,DIC India ,477.65,-0.41,530.0,319.05,438.43
34,Amal ,390.7,1.4,444.0,110.4,368.23
35,Jyoti Resins ,851.1,0.83,960.0,134.0,340.44
36,Dai-Ichi Karkar ,410.05,0.21,434.0,186.0,305.54
37,Titan Biotech ,366.55,0.15,419.0,67.9,302.91
38,Multibase India ,227.0,-7.85,269.95,116.2,286.47
39,Chembond Chem ,200.85,-0.05,241.0,130.05,270.11
40,Vinyl Chemicals ,145.15,-0.82,162.8,77.15,266.16
41,Polson ,15416.0,1.66,16700.0,7330.0,184.99
42,Nitta Gelatin ,195.3,1.03,206.0,102.0,177.32
43,Seya Industries ,66.2,0.53,120.5,47.75,175.9
44,Chemcrux Enterp ,275.0,0.0,348.0,80.5,135.75
45,Vikas Ecotech ,2.06,-2.37,7.46,1.05,132.62
